timestamp,temperature_c,rain_intensity,event_level,event_id,holiday_flag,day_of_week,hour
2026-01-04 17:20:00,27.84,0.0,0,,1,6,17.33
2026-01-04 17:25:00,27.76,0.0,0,,1,6,17.42
2026-01-04 17:30:00,27.68,0.0,0,,1,6,17.5
2026-01-04 17:35:00,27.6,0.0,0,,1,6,17.58
2026-01-04 17:40:00,27.52,0.0,0,,1,6,17.67
2026-01-04 17:45:00,27.44,0.0,0,,1,6,17.75
2026-01-04 17:50:00,27.35,0.0,0,,1,6,17.83
2026-01-04 17:55:00,27.27,0.0,0,,1,6,17.92
2026-01-04 18:00:00,27.19,0.0,0,,1,6,18.0
2026-01-04 18:05:00,27.1,0.0,0,,1,6,18.08
2026-01-04 18:10:00,27.02,0.0,0,,1,6,18.17
2026-01-04 18:15:00,26.93,0.0,0,,1,6,18.25
2026-01-04 18:20:00,26.85,0.0,0,,1,6,18.33
2026-01-04 18:25:00,26.76,0.0,0,,1,6,18.42
2026-01-04 18:30:00,26.67,0.0,0,,1,6,18.5
2026-01-04 18:35:00,26.59,0.0,0,,1,6,18.58
2026-01-04 18:40:00,26.5,0.0,0,,1,6,18.67
2026-01-04 18:45:00,26.41,0.0,0,,1,6,18.75
2026-01-04 18:50:00,26.33,0.0,0,,1,6,18.83
2026-01-04 18:55:00,26.24,0.0,0,,1,6,18.92
2026-01-04 19:00:00,26.15,0.0,0,,1,6,19.0
2026-01-04 19:05:00,26.06,0.0,0,,1,6,19.08
2026-01-04 19:10:00,25.98,0.0,0,,1,6,19.17
2026-01-04 19:15:00,25.89,0.0,0,,1,6,19.25
2026-01-04 19:20:00,25.8,0.0,0,,1,6,19.33
2026-01-04 19:25:00,25.72,0.0,0,,1,6,19.42
2026-01-04 19:30:00,25.63,0.0,0,,1,6,19.5
2026-01-04 19:35:00,25.54,0.0,0,,1,6,19.58
2026-01-04 19:40:00,25.46,0.0,0,,1,6,19.67
2026-01-04 19:45:00,25.37,0.0,0,,1,6,19.75
2026-01-04 19:50:00,25.29,0.0,0,,1,6,19.83
2026-01-04 19:55:00,25.2,0.0,0,,1,6,19.92
2026-01-04 20:00:00,25.12,0.0,0,,1,6,20.0
2026-01-04 20:05:00,25.03,0.0,0,,1,6,20.08
2026-01-04 20:10:00,24.95,0.0,0,,1,6,20.17
2026-01-04 20:15:00,24.87,0.0,0,,1,6,20.25
2026-01-04 20:20:00,24.78,0.0,0,,1,6,20.33
2026-01-04 20:25:00,24.7,0.0,0,,1,6,20.42
2026-01-04 20:30:00,24.62,0.0,0,,1,6,20.5
2026-01-04 20:35:00,24.54,0.0,0,,1,6,20.58
2026-01-04 20:40:00,24.46,0.0,0,,1,6,20.67
2026-01-04 20:45:00,24.38,0.0,0,,1,6,20.75
2026-01-04 20:50:00,24.3,0.0,0,,1,6,20.83
2026-01-04 20:55:00,24.23,0.0,0,,1,6,20.92
2026-01-04 21:00:00,24.15,0.0,0,,1,6,21.0
2026-01-04 21:05:00,24.08,0.0,0,,1,6,21.08
2026-01-04 21:10:00,24.0,0.0,0,,1,6,21.17
2026-01-04 21:15:00,23.93,0.0,0,,1,6,21.25
2026-01-04 21:20:00,23.86,0.0,0,,1,6,21.33
2026-01-04 21:25:00,23.79,0.0,0,,1,6,21.42
2026-01-04 21:30:00,23.72,0.0,0,,1,6,21.5
2026-01-04 21:35:00,23.65,0.0,0,,1,6,21.58
2026-01-04 21:40:00,23.58,0.0,0,,1,6,21.67
2026-01-04 21:45:00,23.51,0.0,0,,1,6,21.75
2026-01-04 21:50:00,23.45,0.0,0,,1,6,21.83
2026-01-04 21:55:00,23.39,0.0,0,,1,6,21.92
2026-01-04 22:00:00,23.32,0.0,0,,1,6,22.0
2026-01-04 22:05:00,23.26,0.0,0,,1,6,22.08
2026-01-04 22:10:00,23.2,0.0,0,,1,6,22.17
2026-01-04 22:15:00,23.14,0.0,0,,1,6,22.25
2026-01-04 22:20:00,23.09,0.0,0,,1,6,22.33
2026-01-04 22:25:00,23.03,0.0,0,,1,6,22.42
2026-01-04 22:30:00,22.98,0.0,0,,1,6,22.5
2026-01-04 22:35:00,22.93,0.0,0,,1,6,22.58
2026-01-04 22:40:00,22.87,0.0,0,,1,6,22.67
2026-01-04 22:45:00,22.83,0.0,0,,1,6,22.75
2026-01-04 22:50:00,22.78,0.0,0,,1,6,22.83
2026-01-04 22:55:00,22.73,0.0,0,,1,6,22.92
2026-01-04 23:00:00,22.69,0.0,0,,1,6,23.0
2026-01-04 23:05:00,22.64,0.0,0,,1,6,23.08
2026-01-04 23:10:00,22.6,0.0,0,,1,6,23.17
2026-01-04 23:15:00,22.56,0.0,0,,1,6,23.25
2026-01-04 23:20:00,22.53,0.0,0,,1,6,23.33
2026-01-04 23:25:00,22.49,0.0,0,,1,6,23.42
2026-01-04 23:30:00,22.46,0.0,0,,1,6,23.5
2026-01-04 23:35:00,22.42,0.0,0,,1,6,23.58
2026-01-04 23:40:00,22.39,0.0,0,,1,6,23.67
2026-01-04 23:45:00,22.36,0.0,0,,1,6,23.75
2026-01-04 23:50:00,22.34,0.0,0,,1,6,23.83
2026-01-04 23:55:00,22.31,0.0,0,,1,6,23.92
2026-01-05 00:00:00,21.11,0.0,0,,0,0,0.0
2026-01-05 00:05:00,21.09,0.0,0,,0,0,0.08
2026-01-05 00:10:00,21.07,0.0,0,,0,0,0.17
2026-01-05 00:15:00,21.05,0.0,0,,0,0,0.25
2026-01-05 00:20:00,21.03,0.0,0,,0,0,0.33
2026-01-05 00:25:00,21.02,0.0,0,,0,0,0.42
2026-01-05 00:30:00,21.01,0.0,0,,0,0,0.5
2026-01-05 00:35:00,21.0,0.0,0,,0,0,0.58
2026-01-05 00:40:00,20.99,0.0,0,,0,0,0.67
2026-01-05 00:45:00,20.98,0.0,0,,0,0,0.75
2026-01-05 00:50:00,20.98,0.0,0,,0,0,0.83
2026-01-05 00:55:00,20.97,0.0,0,,0,0,0.92
2026-01-05 01:00:00,20.97,0.0,0,,0,0,1.0
2026-01-05 01:05:00,20.97,0.0,0,,0,0,1.08
2026-01-05 01:10:00,20.98,0.0,0,,0,0,1.17
2026-01-05 01:15:00,20.98,0.0,0,,0,0,1.25
2026-01-05 01:20:00,20.99,0.0,0,,0,0,1.33
2026-01-05 01:25:00,21.0,0.0,0,,0,0,1.42
2026-01-05 01:30:00,21.01,0.0,0,,0,0,1.5
2026-01-05 01:35:00,21.02,0.0,0,,0,0,1.58
2026-01-05 01:40:00,21.03,0.0,0,,0,0,1.67
2026-01-05 01:45:00,21.05,0.0,0,,0,0,1.75
2026-01-05 01:50:00,21.07,0.0,0,,0,0,1.83
2026-01-05 01:55:00,21.09,0.0,0,,0,0,1.92
2026-01-05 02:00:00,21.11,0.0,0,,0,0,2.0
2026-01-05 02:05:00,21.13,0.0,0,,0,0,2.08
2026-01-05 02:10:00,21.16,0.0,0,,0,0,2.17
2026-01-05 02:15:00,21.18,0.0,0,,0,0,2.25
2026-01-05 02:20:00,21.21,0.0,0,,0,0,2.33
2026-01-05 02:25:00,21.24,0.0,0,,0,0,2.42
2026-01-05 02:30:00,21.28,0.0,0,,0,0,2.5
2026-01-05 02:35:00,21.31,0.0,0,,0,0,2.58
2026-01-05 02:40:00,21.35,0.0,0,,0,0,2.67
2026-01-05 02:45:00,21.38,0.0,0,,0,0,2.75
2026-01-05 02:50:00,21.42,0.0,0,,0,0,2.83
2026-01-05 02:55:00,21.47,0.0,0,,0,0,2.92
2026-01-05 03:00:00,21.51,0.0,0,,0,0,3.0
2026-01-05 03:05:00,21.55,0.0,0,,0,0,3.08
2026-01-05 03:10:00,21.6,0.0,0,,0,0,3.17
2026-01-05 03:15:00,21.65,0.0,0,,0,0,3.25
2026-01-05 03:20:00,21.7,0.0,0,,0,0,3.33
2026-01-05 03:25:00,21.75,0.0,0,,0,0,3.42
2026-01-05 03:30:00,21.8,0.0,0,,0,0,3.5
2026-01-05 03:35:00,21.85,0.0,0,,0,0,3.58
2026-01-05 03:40:00,21.91,0.0,0,,0,0,3.67
2026-01-05 03:45:00,21.97,0.0,0,,0,0,3.75
2026-01-05 03:50:00,22.02,0.0,0,,0,0,3.83
2026-01-05 03:55:00,22.08,0.0,0,,0,0,3.92
2026-01-05 04:00:00,22.14,0.0,0,,0,0,4.0
2026-01-05 04:05:00,22.21,0.0,0,,0,0,4.08
2026-01-05 04:10:00,22.27,0.0,0,,0,0,4.17
2026-01-05 04:15:00,22.34,0.0,0,,0,0,4.25
2026-01-05 04:20:00,22.4,0.0,0,,0,0,4.33
2026-01-05 04:25:00,22.47,0.0,0,,0,0,4.42
2026-01-05 04:30:00,22.54,0.0,0,,0,0,4.5
2026-01-05 04:35:00,22.61,0.0,0,,0,0,4.58
2026-01-05 04:40:00,22.68,0.0,0,,0,0,4.67
2026-01-05 04:45:00,22.75,0.0,0,,0,0,4.75
2026-01-05 04:50:00,22.82,0.0,0,,0,0,4.83
2026-01-05 04:55:00,22.9,0.0,0,,0,0,4.92
2026-01-05 05:00:00,22.97,0.0,0,,0,0,5.0
2026-01-05 05:05:00,23.05,0.0,0,,0,0,5.08
2026-01-05 05:10:00,23.13,0.0,0,,0,0,5.17
2026-01-05 05:15:00,23.2,0.0,0,,0,0,5.25
2026-01-05 05:20:00,23.28,0.0,0,,0,0,5.33
2026-01-05 05:25:00,23.36,0.0,0,,0,0,5.42
2026-01-05 05:30:00,23.44,0.0,0,,0,0,5.5
2026-01-05 05:35:00,23.52,0.0,0,,0,0,5.58
2026-01-05 05:40:00,23.6,0.0,0,,0,0,5.67
2026-01-05 05:45:00,23.69,0.0,0,,0,0,5.75
2026-01-05 05:50:00,23.77,0.0,0,,0,0,5.83
2026-01-05 05:55:00,23.85,0.0,0,,0,0,5.92
2026-01-05 06:00:00,23.94,0.0,0,,0,0,6.0
2026-01-05 06:05:00,24.02,0.0,0,,0,0,6.08
2026-01-05 06:10:00,24.11,0.0,0,,0,0,6.17
2026-01-05 06:15:00,24.19,0.0,0,,0,0,6.25
2026-01-05 06:20:00,24.28,0.0,0,,0,0,6.33
2026-01-05 06:25:00,24.36,0.0,0,,0,0,6.42
2026-01-05 06:30:00,24.45,0.0,0,,0,0,6.5
2026-01-05 06:35:00,24.54,0.0,0,,0,0,6.58
2026-01-05 06:40:00,24.62,0.0,0,,0,0,6.67
2026-01-05 06:45:00,24.71,0.0,0,,0,0,6.75
2026-01-05 06:50:00,24.8,0.0,0,,0,0,6.83
2026-01-05 06:55:00,24.89,0.0,0,,0,0,6.92
2026-01-05 07:00:00,24.97,0.0,0,,0,0,7.0
2026-01-05 07:05:00,25.06,0.0,0,,0,0,7.08
2026-01-05 07:10:00,25.15,0.0,0,,0,0,7.17
2026-01-05 07:15:00,25.23,0.0,0,,0,0,7.25
2026-01-05 07:20:00,25.32,0.0,0,,0,0,7.33
2026-01-05 07:25:00,25.41,0.0,0,,0,0,7.42
2026-01-05 07:30:00,25.49,0.0,0,,0,0,7.5
2026-01-05 07:35:00,25.58,0.0,0,,0,0,7.58
2026-01-05 07:40:00,25.67,0.0,0,,0,0,7.67
2026-01-05 07:45:00,25.75,0.0,0,,0,0,7.75
2026-01-05 07:50:00,25.84,0.0,0,,0,0,7.83
2026-01-05 07:55:00,25.92,0.0,0,,0,0,7.92
2026-01-05 08:00:00,26.01,0.0,0,,0,0,8.0
2026-01-05 08:05:00,26.09,0.0,0,,0,0,8.08
2026-01-05 08:10:00,26.18,0.0,0,,0,0,8.17
2026-01-05 08:15:00,26.26,0.0,0,,0,0,8.25
2026-01-05 08:20:00,26.34,0.0,0,,0,0,8.33
2026-01-05 08:25:00,26.42,0.0,0,,0,0,8.42
2026-01-05 08:30:00,26.5,0.0,0,,0,0,8.5
2026-01-05 08:35:00,26.58,0.0,0,,0,0,8.58
2026-01-05 08:40:00,26.66,0.0,0,,0,0,8.67
2026-01-05 08:45:00,26.74,0.0,0,,0,0,8.75
2026-01-05 08:50:00,26.82,0.0,0,,0,0,8.83
2026-01-05 08:55:00,26.9,0.0,0,,0,0,8.92
2026-01-05 09:00:00,26.97,0.0,0,,0,0,9.0
2026-01-05 09:05:00,27.05,0.0,0,,0,0,9.08
2026-01-05 09:10:00,27.12,0.0,0,,0,0,9.17
2026-01-05 09:15:00,27.19,0.0,0,,0,0,9.25
2026-01-05 09:20:00,27.27,0.0,0,,0,0,9.33
2026-01-05 09:25:00,27.34,0.0,0,,0,0,9.42
2026-01-05 09:30:00,27.41,0.0,0,,0,0,9.5
2026-01-05 09:35:00,27.48,0.0,0,,0,0,9.58
2026-01-05 09:40:00,27.54,0.0,0,,0,0,9.67
2026-01-05 09:45:00,27.61,0.0,0,,0,0,9.75
2026-01-05 09:50:00,27.67,0.0,0,,0,0,9.83
2026-01-05 09:55:00,27.74,0.0,0,,0,0,9.92
2026-01-05 10:00:00,27.8,0.0,0,,0,0,10.0
2026-01-05 10:05:00,27.86,0.0,0,,0,0,10.08
2026-01-05 10:10:00,27.92,0.0,0,,0,0,10.17
2026-01-05 10:15:00,27.98,0.0,0,,0,0,10.25
2026-01-05 10:20:00,28.04,0.0,0,,0,0,10.33
2026-01-05 10:25:00,28.09,0.0,0,,0,0,10.42
2026-01-05 10:30:00,28.15,0.0,0,,0,0,10.5
2026-01-05 10:35:00,28.2,0.0,0,,0,0,10.58
2026-01-05 10:40:00,28.25,0.0,0,,0,0,10.67
2026-01-05 10:45:00,28.3,0.0,0,,0,0,10.75
2026-01-05 10:50:00,28.35,0.0,0,,0,0,10.83
2026-01-05 10:55:00,28.39,0.0,0,,0,0,10.92
2026-01-05 11:00:00,28.44,0.0,0,,0,0,11.0
2026-01-05 11:05:00,28.48,0.0,0,,0,0,11.08
2026-01-05 11:10:00,28.52,0.0,0,,0,0,11.17
2026-01-05 11:15:00,28.56,0.0,0,,0,0,11.25
2026-01-05 11:20:00,28.6,0.0,0,,0,0,11.33
2026-01-05 11:25:00,28.63,0.0,0,,0,0,11.42
2026-01-05 11:30:00,28.67,0.0,0,,0,0,11.5
2026-01-05 11:35:00,28.7,0.0,0,,0,0,11.58
2026-01-05 11:40:00,28.73,0.0,0,,0,0,11.67
2026-01-05 11:45:00,28.76,0.0,0,,0,0,11.75
2026-01-05 11:50:00,28.79,0.0,0,,0,0,11.83
2026-01-05 11:55:00,28.81,0.0,0,,0,0,11.92
2026-01-05 12:00:00,28.84,0.0,0,,0,0,12.0
2026-01-05 12:05:00,28.86,0.0,0,,0,0,12.08
2026-01-05 12:10:00,28.88,0.0,0,,0,0,12.17
2026-01-05 12:15:00,28.9,0.0,0,,0,0,12.25
2026-01-05 12:20:00,28.91,0.0,0,,0,0,12.33
2026-01-05 12:25:00,28.93,0.0,0,,0,0,12.42
2026-01-05 12:30:00,28.94,0.0,0,,0,0,12.5
2026-01-05 12:35:00,28.95,0.0,0,,0,0,12.58
2026-01-05 12:40:00,28.96,0.0,0,,0,0,12.67
2026-01-05 12:45:00,28.96,0.0,0,,0,0,12.75
2026-01-05 12:50:00,28.97,0.0,0,,0,0,12.83
2026-01-05 12:55:00,28.97,0.0,0,,0,0,12.92
2026-01-05 13:00:00,28.97,0.0,0,,0,0,13.0
2026-01-05 13:05:00,28.97,0.0,0,,0,0,13.08
2026-01-05 13:10:00,28.97,0.0,0,,0,0,13.17
2026-01-05 13:15:00,28.96,0.0,0,,0,0,13.25
2026-01-05 13:20:00,28.96,0.0,0,,0,0,13.33
2026-01-05 13:25:00,28.95,0.0,0,,0,0,13.42
2026-01-05 13:30:00,28.94,0.0,0,,0,0,13.5
2026-01-05 13:35:00,28.93,0.0,0,,0,0,13.58
2026-01-05 13:40:00,28.91,0.0,0,,0,0,13.67
2026-01-05 13:45:00,28.9,0.0,0,,0,0,13.75
2026-01-05 13:50:00,28.88,0.0,0,,0,0,13.83
2026-01-05 13:55:00,28.86,0.0,0,,0,0,13.92
2026-01-05 14:00:00,28.84,0.0,0,,0,0,14.0
2026-01-05 14:05:00,28.81,0.0,0,,0,0,14.08
2026-01-05 14:10:00,28.79,0.0,0,,0,0,14.17
2026-01-05 14:15:00,28.76,0.0,0,,0,0,14.25
2026-01-05 14:20:00,28.73,0.0,0,,0,0,14.33
2026-01-05 14:25:00,28.7,0.0,0,,0,0,14.42
2026-01-05 14:30:00,28.67,0.0,0,,0,0,14.5
2026-01-05 14:35:00,28.63,0.0,0,,0,0,14.58
2026-01-05 14:40:00,28.6,0.0,0,,0,0,14.67
2026-01-05 14:45:00,28.56,0.0,0,,0,0,14.75
2026-01-05 14:50:00,28.52,0.0,0,,0,0,14.83
2026-01-05 14:55:00,28.48,0.0,0,,0,0,14.92
2026-01-05 15:00:00,28.44,0.0,0,,0,0,15.0
2026-01-05 15:05:00,28.39,0.0,0,,0,0,15.08
2026-01-05 15:10:00,28.35,0.0,0,,0,0,15.17
2026-01-05 15:15:00,28.3,0.0,0,,0,0,15.25
2026-01-05 15:20:00,28.25,0.0,0,,0,0,15.33
2026-01-05 15:25:00,28.2,0.0,0,,0,0,15.42
2026-01-05 15:30:00,28.15,0.0,0,,0,0,15.5
2026-01-05 15:35:00,28.09,0.0,0,,0,0,15.58
2026-01-05 15:40:00,28.04,0.0,0,,0,0,15.67
2026-01-05 15:45:00,27.98,0.0,0,,0,0,15.75
2026-01-05 15:50:00,27.92,0.0,0,,0,0,15.83
2026-01-05 15:55:00,27.86,0.0,0,,0,0,15.92
2026-01-05 16:00:00,27.8,0.0,0,,0,0,16.0
2026-01-05 16:05:00,27.74,0.0,0,,0,0,16.08
2026-01-05 16:10:00,27.67,0.0,0,,0,0,16.17
2026-01-05 16:15:00,27.61,0.0,0,,0,0,16.25
2026-01-05 16:20:00,27.54,0.0,0,,0,0,16.33
2026-01-05 16:25:00,27.48,0.0,0,,0,0,16.42
2026-01-05 16:30:00,27.41,0.0,0,,0,0,16.5
2026-01-05 16:35:00,27.34,0.0,0,,0,0,16.58
2026-01-05 16:40:00,27.27,0.0,0,,0,0,16.67
2026-01-05 16:45:00,27.19,0.0,0,,0,0,16.75
2026-01-05 16:50:00,27.12,0.0,0,,0,0,16.83
2026-01-05 16:55:00,27.05,0.0,0,,0,0,16.92
2026-01-05 17:00:00,26.97,0.0,0,,0,0,17.0
2026-01-05 17:05:00,26.9,0.0,0,,0,0,17.08
2026-01-05 17:10:00,26.82,0.0,0,,0,0,17.17
2026-01-05 17:15:00,26.74,0.0,0,,0,0,17.25
2026-01-05 17:20:00,26.66,0.0,0,,0,0,17.33
2026-01-05 17:25:00,26.58,0.0,0,,0,0,17.42
2026-01-05 17:30:00,26.5,0.0,0,,0,0,17.5
2026-01-05 17:35:00,26.42,0.0,0,,0,0,17.58
2026-01-05 17:40:00,26.34,0.0,0,,0,0,17.67
2026-01-05 17:45:00,26.26,0.0,0,,0,0,17.75
2026-01-05 17:50:00,26.18,0.0,0,,0,0,17.83
2026-01-05 17:55:00,26.09,0.0,0,,0,0,17.92
2026-01-05 18:00:00,26.01,0.0,0,,0,0,18.0
2026-01-05 18:05:00,25.92,0.0,0,,0,0,18.08
2026-01-05 18:10:00,25.84,0.0,0,,0,0,18.17
2026-01-05 18:15:00,25.75,0.0,0,,0,0,18.25
2026-01-05 18:20:00,25.67,0.0,0,,0,0,18.33
2026-01-05 18:25:00,25.58,0.0,0,,0,0,18.42
2026-01-05 18:30:00,25.49,0.0,0,,0,0,18.5
2026-01-05 18:35:00,25.41,0.0,0,,0,0,18.58
2026-01-05 18:40:00,25.32,0.0,0,,0,0,18.67
2026-01-05 18:45:00,25.23,0.0,0,,0,0,18.75
2026-01-05 18:50:00,25.15,0.0,0,,0,0,18.83
2026-01-05 18:55:00,25.06,0.0,0,,0,0,18.92
2026-01-05 19:00:00,24.97,0.0,0,,0,0,19.0
2026-01-05 19:05:00,24.89,0.0,0,,0,0,19.08
2026-01-05 19:10:00,24.8,0.0,0,,0,0,19.17
2026-01-05 19:15:00,24.71,0.0,0,,0,0,19.25
2026-01-05 19:20:00,24.62,0.0,0,,0,0,19.33
2026-01-05 19:25:00,24.54,0.0,0,,0,0,19.42
2026-01-05 19:30:00,24.45,0.0,0,,0,0,19.5
2026-01-05 19:35:00,24.36,0.0,0,,0,0,19.58
2026-01-05 19:40:00,24.28,0.0,0,,0,0,19.67
2026-01-05 19:45:00,24.19,0.0,0,,0,0,19.75
2026-01-05 19:50:00,24.11,0.0,0,,0,0,19.83
2026-01-05 19:55:00,24.02,0.0,0,,0,0,19.92
2026-01-05 20:00:00,23.94,0.0,0,,0,0,20.0
2026-01-05 20:05:00,23.85,0.0,0,,0,0,20.08
2026-01-05 20:10:00,23.77,0.0,0,,0,0,20.17
2026-01-05 20:15:00,23.69,0.0,0,,0,0,20.25
2026-01-05 20:20:00,23.6,0.0,0,,0,0,20.33
2026-01-05 20:25:00,23.52,0.0,0,,0,0,20.42
2026-01-05 20:30:00,23.44,0.0,0,,0,0,20.5
2026-01-05 20:35:00,23.36,0.0,0,,0,0,20.58
2026-01-05 20:40:00,23.28,0.0,0,,0,0,20.67
2026-01-05 20:45:00,23.2,0.0,0,,0,0,20.75
2026-01-05 20:50:00,23.13,0.0,0,,0,0,20.83
2026-01-05 20:55:00,23.05,0.0,0,,0,0,20.92
2026-01-05 21:00:00,22.97,0.0,0,,0,0,21.0
2026-01-05 21:05:00,22.9,0.0,0,,0,0,21.08
2026-01-05 21:10:00,22.82,0.0,0,,0,0,21.17
2026-01-05 21:15:00,22.75,0.0,0,,0,0,21.25
2026-01-05 21:20:00,22.68,0.0,0,,0,0,21.33
2026-01-05 21:25:00,22.61,0.0,0,,0,0,21.42
2026-01-05 21:30:00,22.54,0.0,0,,0,0,21.5
2026-01-05 21:35:00,22.47,0.0,0,,0,0,21.58
2026-01-05 21:40:00,22.4,0.0,0,,0,0,21.67
2026-01-05 21:45:00,22.34,0.0,0,,0,0,21.75
2026-01-05 21:50:00,22.27,0.0,0,,0,0,21.83
2026-01-05 21:55:00,22.21,0.0,0,,0,0,21.92
2026-01-05 22:00:00,22.14,0.0,0,,0,0,22.0
2026-01-05 22:05:00,22.08,0.0,0,,0,0,22.08
2026-01-05 22:10:00,22.02,0.0,0,,0,0,22.17
2026-01-05 22:15:00,21.97,0.0,0,,0,0,22.25
2026-01-05 22:20:00,21.91,0.0,0,,0,0,22.33
2026-01-05 22:25:00,21.85,0.0,0,,0,0,22.42
2026-01-05 22:30:00,21.8,0.0,0,,0,0,22.5
2026-01-05 22:35:00,21.75,0.0,0,,0,0,22.58
2026-01-05 22:40:00,21.7,0.0,0,,0,0,22.67
2026-01-05 22:45:00,21.65,0.0,0,,0,0,22.75
2026-01-05 22:50:00,21.6,0.0,0,,0,0,22.83
2026-01-05 22:55:00,21.55,0.0,0,,0,0,22.92
2026-01-05 23:00:00,21.51,0.0,0,,0,0,23.0
2026-01-05 23:05:00,21.47,0.0,0,,0,0,23.08
2026-01-05 23:10:00,21.42,0.0,0,,0,0,23.17
2026-01-05 23:15:00,21.38,0.0,0,,0,0,23.25
2026-01-05 23:20:00,21.35,0.0,0,,0,0,23.33
2026-01-05 23:25:00,21.31,0.0,0,,0,0,23.42
2026-01-05 23:30:00,21.28,0.0,0,,0,0,23.5
2026-01-05 23:35:00,21.24,0.0,0,,0,0,23.58
2026-01-05 23:40:00,21.21,0.0,0,,0,0,23.67
2026-01-05 23:45:00,21.18,0.0,0,,0,0,23.75
2026-01-05 23:50:00,21.16,0.0,0,,0,0,23.83
2026-01-05 23:55:00,21.13,0.0,0,,0,0,23.92
2026-01-06 00:00:00,22.01,0.0,0,,0,1,0.0
2026-01-06 00:05:00,21.99,0.0,0,,0,1,0.08
2026-01-06 00:10:00,21.97,0.0,0,,0,1,0.17
2026-01-06 00:15:00,21.95,0.0,0,,0,1,0.25
2026-01-06 00:20:00,21.93,0.0,0,,0,1,0.33
2026-01-06 00:25:00,21.92,0.0,0,,0,1,0.42
2026-01-06 00:30:00,21.9,0.0,0,,0,1,0.5
2026-01-06 00:35:00,21.89,0.0,0,,0,1,0.58
2026-01-06 00:40:00,21.89,0.0,0,,0,1,0.67
2026-01-06 00:45:00,21.88,0.0,0,,0,1,0.75
2026-01-06 00:50:00,21.87,0.0,0,,0,1,0.83
2026-01-06 00:55:00,21.87,0.0,0,,0,1,0.92
2026-01-06 01:00:00,21.87,0.0,0,,0,1,1.0
2026-01-06 01:05:00,21.87,0.0,0,,0,1,1.08
2026-01-06 01:10:00,21.87,0.0,0,,0,1,1.17
2026-01-06 01:15:00,21.88,0.0,0,,0,1,1.25
2026-01-06 01:20:00,21.89,0.0,0,,0,1,1.33
2026-01-06 01:25:00,21.89,0.0,0,,0,1,1.42
2026-01-06 01:30:00,21.9,0.0,0,,0,1,1.5
2026-01-06 01:35:00,21.92,0.0,0,,0,1,1.58
2026-01-06 01:40:00,21.93,0.0,0,,0,1,1.67
2026-01-06 01:45:00,21.95,0.0,0,,0,1,1.75
2026-01-06 01:50:00,21.97,0.0,0,,0,1,1.83
2026-01-06 01:55:00,21.99,0.0,0,,0,1,1.92
2026-01-06 02:00:00,22.01,0.0,0,,0,1,2.0
2026-01-06 02:05:00,22.03,0.0,0,,0,1,2.08
2026-01-06 02:10:00,22.06,0.0,0,,0,1,2.17
2026-01-06 02:15:00,22.08,0.0,0,,0,1,2.25
2026-01-06 02:20:00,22.11,0.0,0,,0,1,2.33
2026-01-06 02:25:00,22.14,0.0,0,,0,1,2.42
2026-01-06 02:30:00,22.18,0.0,0,,0,1,2.5
2026-01-06 02:35:00,22.21,0.0,0,,0,1,2.58
2026-01-06 02:40:00,22.25,0.0,0,,0,1,2.67
2026-01-06 02:45:00,22.28,0.0,0,,0,1,2.75
2026-01-06 02:50:00,22.32,0.0,0,,0,1,2.83
2026-01-06 02:55:00,22.36,0.0,0,,0,1,2.92
2026-01-06 03:00:00,22.41,0.0,0,,0,1,3.0
2026-01-06 03:05:00,22.45,0.0,0,,0,1,3.08
2026-01-06 03:10:00,22.5,0.0,0,,0,1,3.17
2026-01-06 03:15:00,22.54,0.0,0,,0,1,3.25
2026-01-06 03:20:00,22.59,0.0,0,,0,1,3.33
2026-01-06 03:25:00,22.64,0.0,0,,0,1,3.42
2026-01-06 03:30:00,22.7,0.0,0,,0,1,3.5
2026-01-06 03:35:00,22.75,0.0,0,,0,1,3.58
2026-01-06 03:40:00,22.81,0.0,0,,0,1,3.67
2026-01-06 03:45:00,22.86,0.0,0,,0,1,3.75
2026-01-06 03:50:00,22.92,0.0,0,,0,1,3.83
2026-01-06 03:55:00,22.98,0.0,0,,0,1,3.92
2026-01-06 04:00:00,23.04,0.0,0,,0,1,4.0
2026-01-06 04:05:00,23.1,0.0,0,,0,1,4.08
2026-01-06 04:10:00,23.17,0.0,0,,0,1,4.17
2026-01-06 04:15:00,23.23,0.0,0,,0,1,4.25
2026-01-06 04:20:00,23.3,0.0,0,,0,1,4.33
2026-01-06 04:25:00,23.37,0.0,0,,0,1,4.42
2026-01-06 04:30:00,23.44,0.0,0,,0,1,4.5
2026-01-06 04:35:00,23.51,0.0,0,,0,1,4.58
2026-01-06 04:40:00,23.58,0.0,0,,0,1,4.67
2026-01-06 04:45:00,23.65,0.0,0,,0,1,4.75
2026-01-06 04:50:00,23.72,0.0,0,,0,1,4.83
2026-01-06 04:55:00,23.8,0.0,0,,0,1,4.92
2026-01-06 05:00:00,23.87,0.0,0,,0,1,5.0
2026-01-06 05:05:00,23.95,0.0,0,,0,1,5.08
2026-01-06 05:10:00,24.02,0.0,0,,0,1,5.17
2026-01-06 05:15:00,24.1,0.0,0,,0,1,5.25
2026-01-06 05:20:00,24.18,0.0,0,,0,1,5.33
2026-01-06 05:25:00,24.26,0.0,0,,0,1,5.42
2026-01-06 05:30:00,24.34,0.0,0,,0,1,5.5
2026-01-06 05:35:00,24.42,0.0,0,,0,1,5.58
