timestamp,segment_id,source_node,target_node,speed_kmh,flow_vph,occupancy_pct,travel_time_min,free_flow_time_min,delay_min,queue_length_veh,congestion_index,sensor_quality,temperature_c,rain_intensity,event_level,event_id,holiday_flag,day_of_week,hour,roadwork_active,speed_anomaly,flow_anomaly,queue_anomaly,is_anomaly
2026-01-04 21:20:00,R0093,N025,N026,49.54,318.2,26.98,1.944,1.605,0.339,0.0,0.1743,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0094,N026,N025,33.06,590.0,25.53,1.386,1.146,0.24,0.0,0.1734,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0097,N026,N027,17.32,900.7,25.86,5.33,3.078,2.252,0.0,0.4225,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0098,N027,N026,24.64,807.2,32.35,2.577,2.116,0.461,0.0,0.1788,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0099,N026,N038,49.77,474.3,16.93,0.933,0.774,0.159,0.0,0.1705,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0100,N038,N026,41.48,144.1,16.05,1.096,0.91,0.187,0.0,0.1704,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0101,N027,N028,24.81,556.1,24.46,3.409,2.82,0.589,0.0,0.1729,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0102,N028,N027,40.74,1461.6,37.6,2.447,1.993,0.453,0.0,0.1853,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0103,N027,N039,49.49,336.4,28.13,1.578,1.302,0.276,0.0,0.1751,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0104,N039,N027,49.24,1239.4,32.95,1.148,0.942,0.206,0.0,0.1794,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0111,N029,N041,37.47,746.3,53.87,1.308,1.225,0.083,0.0,0.0632,1.0,23.86,0.0,0,,1,6,21,0,True,True,False,True
2026-01-04 21:20:00,R0148,N040,N039,28.09,748.0,53.98,2.424,2.27,0.154,0.0,0.0636,1.0,23.86,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:20:00,R0349,N091,N103,60.0,36.8,8.33,0.999,0.999,0.0,0.0,0.0,1.0,23.86,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:25:00,R0030,N009,N008,29.57,778.3,35.11,2.23,2.198,0.032,0.0,0.0143,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0053,N014,N026,49.72,374.9,20.54,2.049,1.698,0.351,0.0,0.1713,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0054,N026,N014,24.88,439.0,17.57,3.07,2.546,0.524,0.0,0.1706,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0057,N015,N027,24.72,1062.9,29.25,2.48,2.044,0.436,0.0,0.176,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0058,N027,N015,41.28,320.9,27.15,2.227,1.838,0.388,0.0,0.1744,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0093,N025,N026,49.73,204.3,19.83,1.936,1.605,0.331,0.0,0.1711,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0094,N026,N025,32.78,857.0,33.91,1.398,1.146,0.252,0.0,0.1805,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0097,N026,N027,17.37,688.0,21.4,5.317,3.078,2.239,0.0,0.4211,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0098,N027,N026,24.27,1085.4,41.08,2.616,2.116,0.5,0.0,0.191,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0099,N026,N038,49.42,1084.0,29.69,0.94,0.774,0.166,0.0,0.1763,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0100,N038,N026,41.29,317.0,26.91,1.102,0.91,0.192,0.0,0.1743,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0101,N027,N028,24.76,651.5,27.46,3.417,2.82,0.597,0.0,0.1746,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0102,N028,N027,41.47,494.9,17.36,2.403,1.993,0.41,0.0,0.1706,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0103,N027,N039,49.69,242.2,22.21,1.572,1.302,0.27,0.0,0.1719,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:25:00,R0104,N039,N027,49.7,688.8,21.42,1.137,0.942,0.195,0.0,0.1716,1.0,23.79,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0028,N019,N007,50.0,0.0,7.0,1.836,1.836,0.0,0.0,0.0,1.0,23.72,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:30:00,R0053,N014,N026,49.67,444.9,23.07,2.051,1.698,0.353,0.0,0.1722,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0054,N026,N014,24.89,353.0,15.5,3.069,2.546,0.523,0.0,0.1703,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0057,N015,N027,24.68,1134.2,30.74,2.484,2.044,0.44,0.0,0.1772,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0058,N027,N015,41.28,321.1,27.16,2.227,1.838,0.388,0.0,0.1744,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0093,N025,N026,49.75,185.2,18.63,1.936,1.605,0.331,0.0,0.1709,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0094,N026,N025,32.99,676.3,28.24,1.389,1.146,0.243,0.0,0.1752,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0097,N026,N027,17.38,532.0,18.14,5.312,3.078,2.234,0.0,0.4205,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0098,N027,N026,24.82,550.9,24.3,2.558,2.116,0.442,0.0,0.1728,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0099,N026,N038,49.19,1271.2,33.61,0.944,0.774,0.17,0.0,0.1801,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0100,N038,N026,41.29,315.6,26.82,1.101,0.91,0.192,0.0,0.1742,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0101,N027,N028,24.71,722.8,29.7,3.424,2.82,0.604,0.0,0.1763,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0102,N028,N027,40.86,1376.2,35.81,2.439,1.993,0.446,0.0,0.1828,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0103,N027,N039,49.72,213.3,20.39,1.571,1.302,0.269,0.0,0.1713,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:30:00,R0104,N039,N027,49.69,724.8,22.17,1.138,0.942,0.196,0.0,0.1719,1.0,23.72,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:35:00,R0107,N028,N040,28.94,607.8,45.17,3.592,3.466,0.126,0.0,0.0352,1.0,23.65,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:35:00,R0186,N050,N049,60.0,0.0,7.0,1.232,1.232,0.0,0.0,0.0,1.0,23.65,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:35:00,R0206,N055,N054,30.0,48.8,10.06,1.692,1.692,0.0,0.0,0.0,1.0,23.65,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:35:00,R0410,N108,N107,30.0,0.0,7.0,3.53,3.53,0.0,0.0,0.0,1.0,23.65,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:40:00,R0114,N031,N030,30.0,14.1,7.44,2.31,2.31,0.0,0.0,0.0,1.0,23.58,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:40:00,R0295,N077,N089,48.56,568.0,42.67,1.648,1.601,0.048,0.0,0.0289,1.0,23.58,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:40:00,R0358,N105,N093,30.0,66.7,9.09,2.202,2.202,0.0,0.0,0.0,1.0,23.58,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:45:00,R0132,N046,N034,38.91,1114.8,42.01,2.343,2.278,0.064,0.0,0.0273,1.0,23.51,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:45:00,R0246,N076,N064,39.55,1076.9,32.92,2.007,1.984,0.023,0.0,0.0113,1.0,23.51,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:50:00,R0020,N017,N005,60.0,4.8,7.17,1.644,1.644,0.0,0.0,0.0,1.0,23.45,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 21:50:00,R0176,N047,N046,49.58,976.6,30.51,1.434,1.422,0.012,0.0,0.0084,1.0,23.45,0.0,0,,1,6,21,0,True,False,False,True
2026-01-04 21:50:00,R0299,N078,N090,60.0,0.0,7.0,1.214,1.214,0.0,0.0,0.0,1.0,23.45,0.0,0,,1,6,21,0,False,True,False,True
2026-01-04 22:00:00,R0016,N016,N004,59.09,794.6,35.69,1.714,1.688,0.026,0.0,0.0152,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0164,N044,N043,29.8,599.6,28.65,2.136,2.122,0.014,0.0,0.0066,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0182,N059,N047,39.52,731.4,33.41,2.628,2.596,0.031,0.0,0.0119,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0202,N054,N053,59.45,670.7,31.22,1.466,1.452,0.014,0.0,0.0092,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0217,N057,N058,49.17,940.5,36.53,1.679,1.651,0.028,0.0,0.0166,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0227,N059,N071,59.61,598.2,28.6,0.981,0.975,0.006,0.0,0.0066,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0261,N068,N080,39.69,632.0,29.82,2.623,2.602,0.02,0.0,0.0077,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0292,N088,N076,39.21,999.3,38.38,2.037,1.996,0.04,0.0,0.0198,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0325,N085,N097,49.67,601.5,28.72,1.207,1.199,0.008,0.0,0.0067,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0326,N097,N085,49.42,362.6,33.19,1.482,1.465,0.017,0.0,0.0116,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0345,N090,N102,37.8,1420.1,51.59,1.652,1.562,0.091,0.0,0.0549,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0360,N095,N094,29.85,819.1,26.72,1.825,1.816,0.009,0.0,0.005,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0403,N105,N117,28.7,1306.9,48.04,2.53,2.42,0.11,0.0,0.0433,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:00:00,R0415,N109,N110,29.63,1112.3,33.78,3.072,3.034,0.038,0.0,0.0124,1.0,23.32,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0080,N022,N021,28.13,1486.2,53.67,2.775,2.602,0.173,0.0,0.0625,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0198,N053,N052,29.71,684.4,31.72,2.468,2.444,0.024,0.0,0.0098,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0244,N065,N064,39.82,525.8,25.99,2.31,2.299,0.01,0.0,0.0045,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0294,N078,N077,57.26,1997.4,48.81,1.785,1.703,0.082,0.0,0.0457,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0381,N100,N101,59.04,808.8,36.21,1.693,1.666,0.027,0.0,0.0161,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:05:00,R0393,N103,N104,29.84,560.6,27.24,3.179,3.162,0.017,0.0,0.0054,1.0,23.26,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0078,N032,N020,49.7,582.5,28.03,2.106,2.093,0.013,0.0,0.0061,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0323,N085,N086,39.36,806.8,36.13,1.786,1.758,0.028,0.0,0.0159,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0358,N105,N093,29.42,988.2,38.03,2.245,2.202,0.043,0.0,0.0192,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0383,N100,N112,59.63,585.0,28.12,0.92,0.914,0.006,0.0,0.0061,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0412,N119,N107,39.44,387.0,34.95,1.585,1.563,0.022,0.0,0.0141,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:10:00,R0430,N117,N116,39.51,737.8,33.64,2.474,2.444,0.03,0.0,0.0122,1.0,23.2,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0016,N016,N004,59.13,780.6,35.19,1.713,1.688,0.025,0.0,0.0145,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0047,N013,N014,49.3,771.8,34.87,2.071,2.042,0.029,0.0,0.014,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0144,N039,N038,39.57,703.6,32.41,1.897,1.876,0.02,0.0,0.0106,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0186,N050,N049,59.34,356.5,32.74,1.246,1.232,0.014,0.0,0.0111,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0288,N087,N075,37.88,700.6,51.0,1.756,1.663,0.093,0.0,0.0529,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:15:00,R0356,N094,N093,48.7,1644.9,41.43,1.167,1.136,0.03,0.0,0.0261,1.0,23.14,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:20:00,R0082,N033,N021,28.68,1314.4,48.27,2.065,1.974,0.091,0.0,0.0441,1.0,23.09,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:20:00,R0122,N033,N032,39.18,1516.8,38.75,1.689,1.654,0.035,0.0,0.0206,1.0,23.09,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:20:00,R0144,N039,N038,39.46,762.7,34.54,1.902,1.876,0.026,0.0,0.0135,1.0,23.09,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:20:00,R0311,N081,N093,37.17,1554.7,55.82,2.134,1.983,0.151,0.0,0.0709,1.0,23.09,0.0,0,,1,6,22,0,True,True,False,True
2026-01-04 22:25:00,R0017,N005,N006,59.65,577.2,27.84,0.948,0.942,0.006,0.0,0.0059,1.0,23.03,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:25:00,R0042,N012,N011,59.54,629.2,29.72,1.199,1.19,0.009,0.0,0.0076,1.0,23.03,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:25:00,R0076,N021,N020,29.87,516.9,25.67,1.99,1.982,0.008,0.0,0.0042,1.0,23.03,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:25:00,R0184,N060,N048,59.69,831.6,27.02,1.223,1.217,0.006,0.0,0.0052,1.0,23.03,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0030,N009,N008,29.68,703.1,32.39,2.222,2.198,0.024,0.0,0.0106,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0058,N027,N015,46.83,747.1,53.92,1.963,1.838,0.124,0.0,0.0634,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0077,N020,N032,29.77,314.6,29.72,2.384,2.366,0.018,0.0,0.0076,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0187,N049,N061,29.87,517.3,25.68,3.471,3.456,0.015,0.0,0.0043,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0248,N066,N065,39.71,617.3,29.29,1.446,1.435,0.01,0.0,0.0072,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0317,N083,N084,28.48,2070.4,50.34,2.421,2.298,0.123,0.0,0.0507,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:30:00,R0322,N096,N084,38.84,1704.9,42.69,2.107,2.046,0.061,0.0,0.0289,1.0,22.98,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:35:00,R0288,N087,N075,38.15,668.3,48.97,1.744,1.663,0.081,0.0,0.0462,1.0,22.93,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:40:00,R0013,N004,N005,29.62,1122.7,34.03,2.131,2.104,0.027,0.0,0.0128,1.0,22.87,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:40:00,R0309,N081,N082,49.0,1504.9,38.5,1.204,1.18,0.024,0.0,0.0201,1.0,22.87,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:40:00,R0414,N120,N108,39.49,1120.3,33.97,2.218,2.19,0.028,0.0,0.0127,1.0,22.87,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:40:00,R0426,N115,N114,38.31,1944.6,47.71,2.006,1.922,0.085,0.0,0.0423,1.0,22.87,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:40:00,R0434,N119,N118,59.59,909.6,28.9,1.72,1.708,0.012,0.0,0.0068,1.0,22.87,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:45:00,R0223,N058,N070,39.84,251.6,25.17,1.303,1.297,0.005,0.0,0.0039,1.0,22.83,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:45:00,R0225,N059,N060,58.56,926.0,40.44,1.019,0.995,0.024,0.0,0.0239,1.0,22.83,0.0,0,,1,6,22,0,True,True,False,True
2026-01-04 22:45:00,R0245,N064,N076,29.64,734.5,33.52,1.65,1.63,0.02,0.0,0.0121,1.0,22.83,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0041,N011,N012,39.76,292.2,28.1,1.324,1.316,0.008,0.0,0.0061,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0108,N040,N028,28.36,2127.3,51.53,3.461,3.272,0.189,0.0,0.0547,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0272,N072,N071,29.72,675.3,31.39,2.205,2.184,0.021,0.0,0.0094,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0297,N078,N079,47.93,1286.8,47.41,1.844,1.768,0.076,0.0,0.0415,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0350,N103,N091,59.28,733.0,33.47,0.883,0.872,0.011,0.0,0.012,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:50:00,R0403,N105,N117,28.74,1292.5,47.59,2.526,2.42,0.106,0.0,0.042,1.0,22.78,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0144,N039,N038,39.51,736.1,33.58,1.9,1.876,0.023,0.0,0.0122,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0164,N044,N043,29.83,573.5,27.71,2.134,2.122,0.012,0.0,0.0058,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0237,N062,N074,29.84,838.8,27.19,2.588,2.574,0.014,0.0,0.0054,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0247,N065,N066,29.88,507.1,25.31,2.655,2.644,0.011,0.0,0.004,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0296,N089,N077,57.21,2009.7,49.07,1.055,1.006,0.049,0.0,0.0465,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 22:55:00,R0301,N079,N080,48.2,1225.2,45.47,1.113,1.073,0.04,0.0,0.036,1.0,22.73,0.0,0,,1,6,22,0,True,False,False,True
2026-01-04 23:00:00,R0008,N014,N002,49.63,622.1,29.47,1.925,1.91,0.014,0.0,0.0074,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0014,N005,N004,39.71,619.3,29.36,1.333,1.323,0.01,0.0,0.0073,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0059,N016,N017,29.83,286.6,27.7,2.028,2.016,0.012,0.0,0.0058,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0122,N033,N032,39.11,1556.1,39.58,1.692,1.654,0.037,0.0,0.0222,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0187,N049,N061,29.86,536.7,26.38,3.472,3.456,0.016,0.0,0.0047,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0197,N052,N053,39.82,261.9,25.91,1.864,1.856,0.008,0.0,0.0044,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0199,N052,N064,59.79,487.1,24.59,1.203,1.199,0.004,0.0,0.0036,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0209,N055,N056,29.69,347.8,32.12,2.039,2.018,0.021,0.0,0.0103,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0217,N057,N058,49.17,940.7,36.54,1.679,1.651,0.028,0.0,0.0166,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0225,N059,N060,59.38,696.0,32.13,1.005,0.995,0.01,0.0,0.0103,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0266,N081,N069,29.11,1717.1,42.95,2.15,2.086,0.064,0.0,0.0295,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0280,N085,N073,38.68,593.9,44.3,1.37,1.324,0.045,0.0,0.0329,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0301,N079,N080,47.26,1418.0,51.53,1.135,1.073,0.062,0.0,0.0547,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0315,N082,N094,38.05,681.1,49.78,1.295,1.232,0.063,0.0,0.0488,1.0,22.69,0.0,0,,1,6,23,0,True,True,False,True
2026-01-04 23:00:00,R0332,N088,N087,49.02,995.5,38.26,1.947,1.909,0.038,0.0,0.0196,1.0,22.69,0.0,0,,1,6,23,0,True,True,False,True
2026-01-04 23:00:00,R0338,N100,N088,39.68,638.2,30.05,1.671,1.658,0.013,0.0,0.008,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0401,N105,N106,48.88,1561.6,39.69,1.415,1.384,0.032,0.0,0.0224,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:00:00,R0422,N113,N112,59.75,771.2,25.57,1.178,1.173,0.005,0.0,0.0042,1.0,22.69,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0026,N008,N007,59.42,683.2,31.67,1.31,1.297,0.013,0.0,0.0097,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0071,N019,N020,49.45,710.8,32.67,1.646,1.628,0.018,0.0,0.011,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0085,N022,N034,49.6,641.2,30.15,0.909,0.901,0.007,0.0,0.0081,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0092,N036,N024,39.67,643.8,30.25,1.71,1.696,0.014,0.0,0.0082,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0190,N051,N050,49.56,661.6,30.89,1.797,1.781,0.016,0.0,0.0089,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0205,N054,N055,48.92,1542.6,39.29,1.203,1.177,0.026,0.0,0.0216,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0206,N055,N054,28.83,629.5,46.53,1.761,1.692,0.069,0.0,0.0389,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0212,N067,N055,29.86,539.8,26.49,1.789,1.78,0.009,0.0,0.0048,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0251,N066,N067,38.7,1182.5,44.13,2.157,2.086,0.07,0.0,0.0325,1.0,22.64,0.0,0,,1,6,23,0,True,True,False,True
2026-01-04 23:05:00,R0261,N068,N080,39.71,619.9,29.39,2.622,2.602,0.019,0.0,0.0073,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0371,N097,N109,49.77,533.4,26.26,1.329,1.322,0.006,0.0,0.0047,1.0,22.64,0.0,0,,1,6,23,0,True,True,False,True
2026-01-04 23:05:00,R0381,N100,N101,59.39,692.1,31.99,1.683,1.666,0.017,0.0,0.0101,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:05:00,R0435,N119,N120,49.78,525.9,25.99,1.227,1.222,0.005,0.0,0.0045,1.0,22.64,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:10:00,R0084,N023,N022,39.59,695.2,32.1,2.437,2.412,0.025,0.0,0.0103,1.0,22.6,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:10:00,R0137,N036,N048,38.15,1335.9,48.95,1.426,1.36,0.066,0.0,0.0461,1.0,22.6,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:10:00,R0285,N075,N076,48.01,1267.9,46.81,2.182,2.095,0.087,0.0,0.0397,1.0,22.6,0.0,0,,1,6,23,0,True,False,False,True
2026-01-04 23:10:00,R0296,N089,N077,57.37,1968.8,48.21,1.052,1.006,0.046,0.0,0.0439,1.0,22.6,0.0,0,,1,6,23,0,True,False,False,True
