segment_id,speed_kmh,flow_vph,occupancy_pct,delay_min,queue_length_veh,congestion_index
R0267,49.35564814814815,592.7042361111111,28.500016203703705,0.02797152777777778,0.05275462962962963,0.012887453703703703
R0268,59.25276620370371,588.0815509259259,28.333076388888887,0.01314212962962963,0.0,0.012454143518518519
R0269,49.5294837962963,761.6740046296296,25.433453703703705,0.01134837962962963,0.0,0.00941
R0270,59.2998425925926,281.57590277777774,27.432738425925923,0.010687268518518518,0.0,0.011670300925925926
R0271,59.03737962962963,971.007824074074,30.47298148148148,0.023833564814814814,0.0,0.016044375
R0272,29.625756944444447,584.2863657407407,28.195993055555554,0.028839351851851852,0.0,0.012472106481481482
R0273,59.07698611111111,959.292638888889,30.190895833333332,0.018159953703703702,0.0,0.015383819444444445
R0274,29.524689814814817,322.1219907407407,30.3610787037037,0.059769212962962955,0.0,0.015846273148148148
R0275,49.32755092592593,601.2609953703703,28.809090277777777,0.025434027777777778,0.0,0.013450208333333333
R0276,59.33749074074074,553.7904629629629,27.094766203703703,0.016693287037037034,0.0,0.011040532407407409
R0277,28.23328240740741,1228.8378703703702,45.6827037037037,0.1342976851851852,16.46872685185185,0.05889053240740741
R0278,29.03346296296296,476.54349537037035,37.02469907407408,0.1213851851851852,0.33796296296296297,0.032218240740740735
R0279,47.81724305555555,1096.6175462962963,41.53164583333333,0.09921851851851853,4.741504629629629,0.04365689814814815
R0280,37.90076851851852,590.319212962963,44.16927314814815,0.07915208333333333,5.78738425925926,0.052483148148148154
R0281,37.53531944444444,1874.487361111111,46.33499074074074,0.1792337962962963,30.916944444444447,0.061616689814814815
R0282,28.514627314814817,1145.5729166666667,43.068893518518514,0.1255599537037037,8.143796296296296,0.04951280092592592
R0283,48.606011574074074,451.99,35.48256712962963,0.05152060185185185,0.019791666666666666,0.02788099537037037
R0284,38.270599537037036,1081.6584953703705,41.06184722222222,0.0877425925925926,4.082708333333334,0.04323564814814815
R0285,47.593043981481486,1146.9820601851852,43.113134259259255,0.1136324074074074,8.603819444444444,0.04813990740740741
R0286,28.440159722222223,1181.0765509259259,44.17582638888889,0.2123837962962963,12.600879629629631,0.051993356481481484
R0287,38.344944444444444,1080.8566435185185,41.03673611111111,0.09069282407407407,3.5009027777777777,0.04137800925925925
R0288,38.23599768518519,554.8673611111111,41.94356481481482,0.08171689814814814,2.47599537037037,0.04409974537037037
R0289,29.043131944444443,973.6940046296295,37.666349537037036,0.10088703703703704,2.138333333333333,0.031896782407407405
R0290,57.23857175925926,1121.8962962962962,42.318379629629625,0.06527361111111112,7.753333333333334,0.04602293981481481
R0291,47.56944907407407,1722.532175925926,43.147847222222225,0.1043275462962963,14.34726851851852,0.04861111111111111
R0292,38.9727962962963,902.0167824074074,35.42096759259259,0.05466712962962963,0.020717592592592593,0.025681481481481482
R0293,46.682270833333334,1297.0919907407408,47.812270833333336,0.07875925925925926,28.742430555555558,0.06635351851851852
R0294,57.780060185185185,1583.2449074074075,40.23877546296296,0.06871967592592591,8.480949074074074,0.036999490740740736
R0295,48.54869675925926,466.47585648148146,36.39159027777778,0.05051759259259259,0.6873611111111111,0.029026805555555556
R0296,56.883854166666666,1751.1859027777778,43.74715277777778,0.05992638888888889,19.416782407407407,0.0519362037037037
R0297,48.41336574074074,998.7218055555556,38.456106481481484,0.060431712962962965,2.849861111111111,0.031732638888888894
R0298,58.392287037037036,908.6192361111111,35.62741435185185,0.025525694444444445,1.3771296296296296,0.02679497685185185
R0299,57.17300925925926,565.4144675925926,42.59868981481481,0.06471458333333334,4.671967592592593,0.047118263888888894
R0300,28.98198611111111,998.1577777777777,38.435673611111106,0.10128564814814814,2.5156712962962966,0.03393430555555556
R0301,47.684370370370374,1121.1916435185185,42.29587037037037,0.056171990740740745,8.214976851851851,0.04631233796296296
R0302,37.72291435185185,1215.3950925925926,45.253793981481486,0.16731597222222222,17.44925925925926,0.056927083333333336
R0303,28.609856481481483,1126.6136111111111,42.46598842592593,0.15083819444444443,7.687893518518518,0.04633849537037037
R0304,37.886296296296294,1184.528564814815,44.28261574074074,0.16063217592592594,14.568194444444444,0.05284349537037037
R0305,38.341504629629625,1068.645023148148,40.645773148148145,0.056839814814814815,4.908634259259259,0.04146502314814814
R0306,57.958761574074074,982.072824074074,37.93242824074074,0.04786412037037037,2.1493055555555554,0.0340212037037037
R0307,48.65553240740741,909.0766435185185,35.64260185185185,0.030311111111111108,1.3176388888888888,0.026889444444444445
R0308,58.231849537037036,942.2716666666666,36.685037037037034,0.036796064814814816,1.4615740740740741,0.02946997685185185
R0309,48.77522222222222,1295.5950694444446,34.21879861111111,0.03155462962962963,1.6107638888888889,0.024495162037037038
R0310,58.284018518518515,461.0971759259259,36.05462268518519,0.03706018518518518,0.0844212962962963,0.028599675925925928
R0311,38.18895138888889,1104.4353703703703,41.76965972222222,0.10147500000000001,7.066689814814814,0.045278078703703706
R0312,28.085752314814815,635.3198842592592,46.99179629629629,0.26680902777777776,11.980555555555556,0.06380738425925926
R0313,48.8578912037037,425.562337962963,33.82293287037037,0.04795833333333333,0.007453703703703705,0.02284113425925926
R0314,48.829914351851855,1298.1250694444443,34.27162962962963,0.04099282407407407,0.0,0.023401574074074075
R0315,38.29443055555556,542.3722916666666,41.158844907407406,0.058520138888888885,1.9842824074074075,0.042638333333333334
R0316,48.809905092592594,436.31648148148145,34.49819907407407,0.02867152777777778,0.006342592592592592,0.02380349537037037
R0317,28.186212962962962,1875.6809722222222,46.3584375,0.16150555555555554,30.277106481481482,0.06046145833333333
R0318,48.00319212962963,1060.3229166666667,40.39196064814814,0.08955300925925927,3.352476851851852,0.03993583333333333
R0319,38.94120370370371,1350.9476620370372,35.37745833333333,0.06276944444444445,0.10715277777777778,0.026469097222222224
R0320,48.34969212962963,978.3165277777779,37.81684027777778,0.05573611111111111,0.8480092592592593,0.03300837962962963
R0321,28.764391203703703,536.9945601851852,40.821099537037036,0.14783819444444443,1.8504398148148147,0.04118530092592593
R0322,38.51984490740741,1542.4632638888888,39.38666666666666,0.08315648148148148,2.482523148148148,0.03700247685185185
R0323,39.31207175925926,671.8503935185186,31.358055555555552,0.031721296296296296,0.0,0.01719708333333333
R0324,59.56976620370371,467.7009953703704,23.986037037037036,0.007311805555555556,0.0,0.0071721064814814816
R0325,49.46958333333333,550.3690509259259,26.97115046296296,0.013235185185185185,0.0,0.010606157407407406
R0326,49.298571759259254,308.1459953703704,29.35180324074074,0.02148125,0.0,0.01402951388888889
R0327,29.543972222222223,638.0204398148147,30.136407407407408,0.037933564814814816,0.0,0.01520326388888889
R0328,29.765604166666666,485.3087962962963,24.621861111111112,0.01622407407407407,0.0,0.007813217592592594
R0329,39.58634722222222,535.7876851851852,26.444680555555557,0.025263194444444446,0.0,0.010342824074074074
R0330,49.3804537037037,573.3941666666666,27.802722222222222,0.011982175925925926,0.0,0.012390185185185185
R0331,48.16308101851852,517.8577777777778,39.61925925925926,0.07473148148148148,0.778912037037037,0.03673694444444444
R0332,48.87900462962963,857.3519212962963,34.0184074074074,0.04532083333333333,0.008055555555555555,0.02241962962962963
R0333,29.081444444444443,961.8038194444445,37.29833333333333,0.051941203703703705,0.3857638888888889,0.03061800925925926
R0334,29.25984722222222,884.8374074074075,34.881594907407404,0.06476875,0.05071759259259259,0.02467138888888889
R0335,59.06069675925926,640.859236111111,30.239,0.01663564814814815,0.0,0.015654907407407406
R0336,58.75306481481481,635.5060185185185,30.04565277777778,0.024278240740740743,0.0,0.020782337962962964
R0337,29.619256944444444,597.5748148148149,28.67591898148148,0.03174722222222222,0.0,0.012690393518518518
R0338,39.454118055555554,616.7332407407407,29.367749999999997,0.023555324074074076,0.0,0.013649722222222223
R0339,49.29401157407408,609.7594675925926,29.115905092592595,0.018778703703703704,0.083125,0.01412099537037037
R0340,39.67859259259259,237.5861111111111,24.255803240740743,0.01801851851851852,0.0,0.00803548611111111
R0341,39.421108796296295,302.10537037037034,28.915520833333336,0.03271527777777778,0.045879629629629624,0.014475300925925924
R0342,59.05268981481481,964.2524768518518,30.310291666666668,0.02650763888888889,0.0,0.015788125
R0343,28.657974537037035,554.6681944444445,41.9240162037037,0.08006527777777778,3.9574305555555553,0.04473622685185186
R0344,46.75562962962963,644.9902083333334,47.58990277777778,0.1025412037037037,13.250509259259259,0.06488627314814814
R0345,37.46003009259259,1274.080324074074,47.093349537037035,0.11628981481481482,24.933333333333334,0.06350030092592593
R0346,28.62472916666667,1688.5379629629629,42.43709722222223,0.1730935185185185,12.242986111111112,0.04584321759259259
R0347,59.026731481481484,983.8463425925927,30.78198611111111,0.02997384259259259,0.5478935185185185,0.016220833333333334
R0348,39.40493981481482,630.7911805555556,29.875412037037037,0.021941203703703702,0.22710648148148146,0.014874606481481483
R0349,59.302182870370366,573.7160185185186,27.814252314814816,0.012099305555555556,0.05317129629629629,0.011629652777777777
R0350,59.363951388888886,550.9659953703704,26.99276388888889,0.00960462962962963,0.045462962962962955,0.010600185185185185
R0351,59.5444837962963,234.3466898148148,24.02177777777778,0.012749537037037038,0.0,0.0075908564814814805
R0352,49.58166898148148,247.51189814814813,24.972680555555556,0.015228009259259259,0.0,0.008366319444444444
R0353,49.06882407407407,329.5324537037037,30.896469907407408,0.024611574074074074,0.15983796296296296,0.01862377314814815
R0354,49.33020601851852,917.92,29.194747685185185,0.013071064814814815,0.0,0.013396597222222223
R0355,57.68682638888889,1572.1138657407407,40.00738888888889,0.0662599537037037,3.5950462962962964,0.03855324074074074
R0356,48.27476851851852,1505.7236342592591,38.61761574074074,0.04278564814814815,2.0565972222222224,0.03450335648148148
R0357,48.31143055555555,496.44342592592596,38.274372685185185,0.06510324074074074,0.49453703703703705,0.033771342592592596
R0358,29.229680555555557,899.7534953703704,35.34996527777778,0.06038773148148148,0.031643518518518515,0.025677754629629627
R0359,49.509425925925925,524.2295370370371,26.02737037037037,0.017474074074074072,0.0,0.00981275462962963
R0360,29.750284722222222,731.1174537037036,24.697773148148148,0.015985648148148148,0.0,0.00833050925925926
R0361,29.733101851851853,255.1320601851852,25.523069444444445,0.026741203703703705,0.0,0.008897800925925925
R0362,49.4399212962963,842.5391666666667,27.380136574074076,0.02194050925925926,0.0,0.01120025462962963
R0363,29.62033564814815,286.1736574074074,27.76500925925926,0.04987222222222222,0.0,0.01265773148148148
R0364,39.470050925925925,592.9241898148148,28.507939814814815,0.020091435185185184,0.0,0.013248217592592593
R0365,39.64826388888889,245.07622685185186,24.796770833333333,0.02140486111111111,0.0,0.008794375
R0366,59.47966435185185,489.0033101851851,24.755155092592595,0.015524074074074072,0.0,0.008672986111111112
R0367,29.630863425925927,289.47645833333337,28.003381944444445,0.03472569444444445,0.0,0.012307407407407408
R0368,59.01351157407407,652.0658564814814,30.64364351851852,0.030950000000000002,0.0,0.016442175925925926
R0369,29.52095601851852,638.5536805555555,30.15573148148148,0.05570115740740741,0.0,0.015969305555555553
R0370,59.49323842592593,238.77381944444446,24.34159259259259,0.013586805555555555,0.0,0.008446064814814816
R0371,49.582027777777775,448.392962962963,23.28882175925926,0.013358333333333333,0.0,0.008358703703703703
R0372,39.20485879629629,1017.3320138888888,31.588162037037034,0.035676620370370365,0.0,0.019879699074074074
R0373,29.48265972222222,328.8431018518518,30.846564814814815,0.05050185185185185,0.0,0.017243194444444443
R0374,59.389550925925924,530.328125,26.247546296296296,0.010099537037037037,0.0,0.010175671296296296
R0375,39.58431712962963,743.473287037037,24.995247685185184,0.015408564814814814,0.0,0.010395
R0376,49.533902777777776,449.3999537037037,23.325085648148146,0.015066203703703703,0.0,0.009323587962962964
R0377,37.745412037037035,1827.7586111111111,45.35868981481482,0.0851951388888889,22.130138888888887,0.05636435185185185
R0378,58.51980555555556,884.7321064814815,34.878245370370365,0.021528935185185186,0.07958333333333334,0.024670625
R0379,56.16679166666667,1917.3017592592591,47.22906018518519,0.06622314814814814,37.663217592592595,0.06388655092592592
R0380,48.6970625,903.5899305555556,35.47033564814815,0.02919490740740741,0.14444444444444443,0.026059907407407407
R0381,59.00890277777778,652.1618518518519,30.647145833333337,0.02903125,0.0,0.016517129629629628
R0382,39.458342592592594,605.4653472222221,28.96086111111111,0.03543078703703704,0.0,0.013543912037037038
R0383,59.357506944444445,557.7315972222223,27.23714351851852,0.010136805555555555,0.0,0.010708009259259259
R0384,39.56295138888889,561.7750231481482,27.383092592592593,0.02169328703703704,0.0,0.010924328703703703
R0385,39.55589814814815,553.0840509259259,27.069270833333334,0.014002314814814815,0.0,0.011103912037037037
R0386,59.432483796296296,514.9493518518519,25.69211111111111,0.016424537037037036,0.0,0.009457962962962963
R0387,29.696770833333336,524.3465972222222,26.031469907407406,0.02555416666666667,0.0,0.010109305555555555
R0388,49.161314814814816,651.7164583333333,30.63099305555556,0.016644212962962965,0.0,0.016775972222222223
R0389,28.848476851851853,1570.0557870370371,39.95954398148148,0.08035347222222222,6.0080787037037044,0.03838381944444444
R0390,57.66094675925926,1581.3137962962962,40.19424768518518,0.04292546296296296,5.7425,0.038985046296296295
R0391,46.86722453703704,1268.9014583333333,46.93027546296297,0.11447106481481481,23.667662037037037,0.0626539351851852
R0392,28.669909722222222,1095.9097222222222,41.50937962962963,0.08068657407407406,4.814652777777778,0.04433597222222222
R0393,29.78386111111111,470.81900462962966,24.098574074074072,0.023626388888888888,0.0,0.007205162037037037
R0394,59.040773148148155,656.0353703703703,30.786986111111112,0.013520833333333334,0.0,0.01598826388888889
R0395,29.744921296296297,755.778912037037,25.29147916666667,0.015066203703703703,0.0,0.008504467592592593
R0396,39.68000694444444,738.6924074074075,24.88018287037037,0.011616666666666666,0.0,0.008000532407407408
R0397,39.70291898148148,701.9123842592593,23.99463425925926,0.011672685185185185,0.0,0.007426967592592593
R0398,29.513377314814814,652.2331712962963,30.64965046296296,0.046732638888888886,0.0,0.016223958333333333
R0399,59.144724537037035,940.165,29.730405092592594,0.022525925925925925,0.0,0.014254699074074074
R0400,49.4122037037037,580.3982638888889,28.055671296296296,0.012547916666666667,0.0,0.01175439814814815
R0401,48.17352777777778,1536.0055324074076,39.25153703703704,0.05546527777777778,2.8823148148148148,0.03653094907407407
R0402,28.179935185185187,624.2432407407407,46.2971087962963,0.20112453703703703,10.260740740740742,0.060669953703703705
R0403,28.471194444444443,1170.9589814814815,43.86597916666667,0.13957337962962962,9.281597222222222,0.05095696759259259
R0404,28.89106712962963,1032.1580787037037,39.50749305555556,0.09682685185185186,1.7947916666666666,0.03696449074074074
R0405,29.638564814814817,581.9164583333334,28.110490740740744,0.03016064814814815,0.0,0.012049189814814815
R0406,59.57456712962963,446.9631018518519,23.237219907407408,0.012337037037037037,0.0,0.00709136574074074
R0407,29.52071064814815,325.92418981481484,30.635745370370373,0.049677546296296296,0.0,0.015978101851851854
R0408,49.590048611111115,737.3780092592592,24.84845601851852,0.01816226851851852,0.0,0.008198773148148148
R0409,39.71603009259259,461.3927777777778,23.758243055555557,0.01262337962962963,0.0,0.007099328703703704
R0410,29.769400462962963,477.4371296296296,24.337574074074077,0.028255787037037038,0.0,0.007685902777777778
R0411,59.11281944444445,907.1129861111111,28.934710648148148,0.02092175925925926,0.0,0.014787106481481481
R0412,39.37654398148148,309.5194675925926,29.450949074074074,0.026641203703703705,0.0,0.015587013888888888
R0413,29.483865740740743,325.8166203703704,30.627999999999997,0.04011157407407408,0.0,0.01720662037037037
R0414,39.37909722222223,934.6155555555556,29.596807870370373,0.03711111111111111,0.0,0.015522847222222223
R0415,29.471085648148147,957.6955324074074,30.152391203703704,0.06547361111111111,0.0,0.01762997685185185
R0416,39.62834722222222,449.0763657407407,23.31343287037037,0.02186736111111111,0.0,0.009293564814814815
R0417,29.56374537037037,595.5449074074074,28.602627314814818,0.02882314814814815,0.0,0.01454111111111111
R0418,39.58213425925926,760.3872916666667,25.402465277777775,0.031996527777777777,0.0,0.010445810185185185
R0419,47.93182638888889,541.0191203703704,41.073909722222226,0.09734305555555556,1.9282407407407407,0.04136203703703704
R0420,47.481578703703704,1164.289259259259,43.65588425925926,0.10229930555555555,9.945810185185186,0.050368611111111114
R0421,29.78540046296296,228.83527777777778,23.623844907407406,0.012523842592592593,0.0,0.007154513888888888
R0422,59.41769212962963,791.60875,26.15402314814815,0.011865277777777778,0.0,0.009705046296296297
R0423,49.19024537037037,321.67370370370367,30.328831018518517,0.0358599537037037,0.0,0.016195208333333336
R0424,49.41823379629629,854.9185879629629,27.678289351851852,0.01705949074074074,0.0,0.011635972222222223
R0425,38.64180555555556,997.9946296296296,38.43481250000001,0.04245925925925926,0.8280555555555555,0.033954050925925926
R0426,38.118861111111116,1704.369675925926,42.775868055555556,0.10163842592592592,12.12662037037037,0.04702833333333333
R0427,29.809729166666667,668.4965972222221,23.190256944444446,0.018594907407407407,0.0,0.006344930555555556
R0428,39.51170601851852,882.6065509259258,28.344703703703704,0.03218611111111112,0.0,0.012209537037037036
R0429,49.247416666666666,638.6687268518518,30.159858796296295,0.016656018518518518,0.0,0.015052037037037037
R0430,39.55668981481482,567.8279629629629,27.60173148148148,0.028105555555555554,0.0,0.011084976851851851
R0431,29.17322916666667,931.2826388888889,36.34000231481481,0.057136574074074076,0.1405787037037037,0.027558125000000003
R0432,38.77551620370371,964.6465509259259,37.38759027777778,0.03932199074074074,0.5006944444444444,0.03061094907407407
R0433,29.535275462962964,620.3183333333334,29.497136574074077,0.04392152777777778,0.0,0.01548861111111111
R0434,59.18468981481481,874.7483796296297,28.15556712962963,0.02542986111111111,0.0,0.013588171296296296
R0435,49.51778703703704,476.11449074074073,24.289854166666665,0.016473842592592592,0.0,0.009645555555555555
R0436,29.706354166666667,733.9859027777778,24.766872685185184,0.02504212962962963,0.0,0.00979
